Review,Rating
"No , it isn't . You always clean it after Mark .",neutral
"How do you like this grey one ? It ’ s pure wool , one hundred percent of Xinjiang wool .",neutral
It was silly of me to have taken a taxi .,neutral
"Mom , where are you going ?",neutral
I don't think we'll be able to find a taxi very easily during hush hours . Let's just take the bus .,neutral
To buy or to rent ?,neutral
"Oh , honey , I think you've caught a cold , you should get a shot .",neutral
Yes . When do you start severing dinner ?,neutral
I've never seen such good graphics .,positive
"Sure , if you're done !",positive
"Certainly , madam . What kind of coffee do you want to have ?",neutral
"May I help you find something , sir ?",neutral
We ’ ll be eight or nine people . Could we book a private room ?,neutral
The chef trained in Florence . The pasta is very good here .,neutral
"Good morning , Ruth . Did I wake you up ?",neutral
Is she old or young ?,neutral
"Don't worry . See where it says , New User ?",neutral
"I think if you eat better , it will help tremendously .",neutral
"I know , but I'm going to enroll in a night school to take a course in business management .",neutral
OK .,positive
"No , a No . 50 will take you right there .",neutral
"Take-out , please .",positive
This website offers very convenient air tickets booking service . It is quick and accurate .,positive
"alright , if that's the way you are going to be , we'll split the bill .",neutral
"Yes , you have a good eye for materials .",positive
Did you promise me to get the bread ?,neutral
It's a ruby . It is from South Africa . Would you like to try it on ?,neutral
"Mmm , it is reasonable . Look at this set of table wear , it is so beautiful !",positive
Nowadays fewer and fewer people go to the movie theaters to see films . So I am afraid that the film studios are really getting hard time to survive .,neutral
"Sure . What's it , Yvonne ?",neutral
"Oh , yeah ? It's better if we make a police report first . Then you can go to the hospital .",neutral
What kind shall we get ?,neutral
"Um , yes , please , I could really use some help . I'm going over to my boss'house for dinner tonight and don't know what kind of wine I should bring .",neutral
I haven't thought of that .,neutral
I dislike my roommate . He really turns me off .,negative
Isn't this Li's residence ?,neutral
Howdy ! Nice car ! What seems to be the problem ?,neutral
The total is 90 dollars including tax .,neutral
"Excuse me , sir . Can you tell me where I can buy some chocolates ?",neutral
Why don ’ t we go for Teppanyaki tonight ?,neutral
"Hi . I understand that you have a house for sale , haven ’ t you ?",neutral
That must have been just before I got the speeding ticket .,neutral
No problem .,neutral
May I see the inside for myself ?,neutral
"Sorry , sir , you have to pay in the check-out counter . It's there .",negative
I'm attending a conference in Sydney this week . Remember ?,neutral
"Sometimes we'll see them , they'll have like sort of conventions of reunions of the pets so , yeah , you get to see them once in awhile .",neutral
"Yes . ( After trying ) A bit tight actually , they pinch my toes . Have you got a larger pair . Size 39 ?",neutral
It's not really all that good.The bedroom is a little small for us .,neutral
Because you ’ d end up spoiled rotten if I wasn ’ t .,neutral
Why don't you turn off the TV and get outside ? You need to get some fresh air .,neutral
"Well , I'd rather see a movie .",neutral
"All set . And we're having a red bean cake and dim sum for the Taiwanese guests , just like your mom wanted .",positive
"Yes , I will get you one .",neutral
"No , we don't .",neutral
"This fits me well , how much is it ?",neutral
What size do you want ?,neutral
"That may be , but you're still under arrest . And you'd better stop talking .",negative
Don ’ t worry . I ’ ll open the window .,neutral
Would you care for a drink before you order ?,neutral
OK.Put on something by the Backstreet Boys !,neutral
All you have to do is to ask for help .,neutral
"Well , I need to get some female stuff .",neutral
One hard-boiled egg with toast and orange juice to follow .,neutral
Do you think the snowmaking may cause pollution ?,neutral
Then I did my laundry .,neutral
"I know , I left it at home .",neutral
I think it's because of your bad habits !,negative
It's a good thing that I have choices here . Can you tell me about the one on Saturday ?,neutral
We haven't decided yet . Could you give us a little longer ?,neutral
And Steve is going to look after you until we come back .,neutral
Thanks a lot . I ’ Ve got one more question .,positive
Then I will buy some tomorrow .,neutral
How about the end of this month ?,neutral
"Well , I think I want to order the new Accord then . It looks like an excellent car .",neutral
"Fried , please .",neutral
Welcome . How can I help you ?,neutral
"Oh , dear . What was in it ?",positive
This dress is beautiful . May I try it on ?,neutral
"Actually , I could use some help . Thank you so much .",positive
One dollar ... I'm short of change this morning .,neutral
Is there anything I can do for you ?,neutral
Sure thing .,positive
"No , thanks .",neutral
What kind of stamps do you want ?,neutral
May I take your order ?,neutral
Just remember to hold on to your ticket . You need it to get out of the station when you get there .,neutral
Good.Can I walk through this building ?,positive
Yes . What is the rent ?,neutral
I will show you .,neutral
That sounds all right to us .,positive
"He says kick mommy , beat mommy , don ’ t want mommy very quickly if I do something that he doesn ’ t like . You know , if I wash his face or change his clothes , things like that .",neutral
Drop me at the Manhattan Post Office .,neutral
"Honey , don't tell me that you want a pet dog also .",neutral
"Yes , you are right .",neutral
I've quit it already . I go to aerobics class everyday instead .,neutral
"Warm water can be good for your stomach , which is empty at that moment . And freshness can keep the water active to clean your digest system .",neutral
Sure . Just leave it to me . I'll finish it .,positive
Oh ! Is it too hot ? I'm sorry .,neutral
"Cindy , you're so cute .",neutral
You did ? I thought you must feel right at home here as we get as many fast food restaurants as you do in America .,positive
"Books , cosmetics , daily necessities , even large electrical appliance can be ordered from online-stores .",neutral
"Hello , Miao Li , Where are you going ?",neutral
You really have talent . How did you learn to do this ?,neutral
How much does it cost ?,neutral
"Jimmy , I ’ d like to wear this robe for tonight cocktail party . What do you think of it ?",neutral
"Oh , good . How old is your niece ?",positive
"It doesn't matter , but it needs to be close to the subway or on a convenient bus route .",neutral
"Yes , I'd like to look at some suits .",neutral
Don't tell me you want me to do that ?,neutral
Please clean up the table .,neutral
Thank you for your help .,positive
"Can I help you , madam ?",neutral
"In that case , you'd better have it registered .",neutral
"The rest of us will have this today's special , please .",neutral
Would you like anything else ?,neutral
"Oh no , I won't . But we will have an accident if you don't stop shouting .",neutral
"Dad , when will you finish your cooking ?",neutral
"Yes , I'm afraid I bought the last ticket , and to think , if you hadn't been such a gentleman . . .",neutral
"It depends on how you want to travel . If you want a soft sleeper , it will cost 610 RIB , if you want a hard seat , it will only cost 100RMB .",neutral
"Yeah . Oh , it's delicious !",positive
The headlines are all about the presidential election in the united states . Few other stories made the front pages .,neutral
"Would you like to say ' when ' , please , sir . ( Pouring soda )",neutral
I know some junior high kids who can stay out later than that .,neutral
Then . I'm sure you will like this one .,neutral
"Yes , sir . It's one of the best beers in China .",neutral
Where are you going to buy one ?,neutral
"Yes , heavy starch in the collar please .",neutral
Sure . What are you going to have to drink ?,neutral
Then we take the first Heathrow Airport . What ’ s the total distance ?,neutral
You're back already . That sure was quick .,neutral
