Review,Rating
you're right . I have to get up early to go to work tomorrow .,neutral
let's see how much the bill is .,neutral
don't worry about it . Tonight is my treat .,neutral
what are you talking about ? We'll split the bill .,neutral
"no , I insist . I kept telling you that I would treat you to dinner but I still haven't .",neutral
"no way , Gordon . I know that you are a little short on cash at the moment . There's no need for you to pay for the whole bill .",neutral
"alright , if that's the way you are going to be , we'll split the bill .",neutral
"that's better . This way we will both have money to take a cab home , otherwise , you would probably have to walk .",neutral
"just promise you will let me treat you to dinner next week , ok ?",neutral
you've got a deal .,positive
great . Bye .,positive
bye .,positive
"Hey , Robert , that's a nice shirt you are wearing . Where did you get it ?",neutral
"thanks , I like it too . I bought it at the nearby department store .",positive
that's nice . Do you know you can get one at the wholesale market near the zoo for a much lower price ?,neutral
"yeah , I know that . But at those places . the prices they ask you are ridiculously high , and if you don't bargain hard , you will get ripped-off .",neutral
"true , learning how to haggle the price is one of the things people have to pick up when they come to China for the first time .",neutral
"yeah , but personally , I hate bargaining . If I bargain , I might come to a lower price , but I will never know the true price of what I am buying ; and I always have the feeling that I am overcharged at th",neutral
"yeah , I have the same feeling . Also there is another thing that bothers me the quality . Things in a department store are usually quality-guaranteed . But at a wholesale market , you never know whether w",neutral
that's why I like department stores more . Shopping at a wholesale market like the locals is one of the few things I am unable to grow accustomed to .,neutral
"I understand . While it's always good to follow the local customs , I guess there are exceptions .",neutral
"oh , Sam ! Is this your dog ?",neutral
"it's Cindy , you know that . Hey , Cindy , say hello to Maria .",neutral
"Cindy , you're so cute .",positive
"she is also very naughty . By the way , do you have a dog , Maria ?",neutral
I have a little white cat .,neutral
"Oh , a cat ? Come on .",positive
"yes , cats are always gentle . and they don't need a lot of space since they're small .",neutral
"but I think they're dull , aren't they ?",neutral
not at all . They're quiet most of the time.But they can be every bit as affectionate as dogs .,neutral
"well , cats are certainly more independent .",neutral
"absolutely . Believe it or not , I found my cat by a garbage can around my neighborhood two years ago .",neutral
"oh , really ? so you just took home a stray cat ?",positive
yes . It was starving and looking for something to eat when I saw it .,neutral
Poor cat .,neutral
now we get along very well . It makes me feel that I'm someone special .,positive
I swear I will never shop at a street market in China . It's a terrible place full of excellent profiteers ! You have to keep an eye whenever it comes to paying for something .,negative
"cool down , Harry ! What are you really mad about ? Did you get ripped off ?",neutral
"yes . Last Sunday I went to a nearby market . It was on open-air fair . I chanced upon this bag and bought it on the spot , without even trying to strike a bargain . I paid one hundred and twenty . And just",neutral
is that so ? I'm afraid people here will not take pity on unlucky guys like you . Bargaining has always been an indispensable procedure in business deals . It's the norm of free trade . The seller sets,neutral
but don't you think it annoying to overcharge the customers by such a handsome margin ?,neutral
"of course , that's something really irritation . And the only way to avoid being trapped is to know in advance about the real worth of the stuff . I recommend you to consult the price tags in the superb",neutral
"oh , the clothes here are so expensive ! No wonder there are few people .",positive
"Beauty costs , dear ! What do you think of this dress ? Do you think it suits me ?",neutral
"yeah , it's lovely , but to be frank , it's not the most practical . You don't have many formal events in your calendar , do you ?",neutral
"come on , you sound like my Mom.Look at that , it's beautiful !",positive
"when you buy clothes , you must think about the material , quality and price .",neutral
maybe you have a point .,neutral
make sure you buy what you need and your clothes can be worn for various occasions .,neutral
"all right . How about this black shirt ? It can be worn for anything---a party , a job interview and even a funeral !",positive
"that's true , but you already have two back coats and one black sweater .",neutral
"oh ! Hey , look , that's the same shirt Britney wore in her concert .",positive
"exactly ! Oh , my god ! I love Britney ! I'm going to get it .",positive
why not try it on ?,neutral
"it's just the right size--a perfect fit ! I'll take it . Oh , no , I'm a little short . Did you bring your credit card ?",neutral
yes .,neutral
I promise I'll pay you back as soon as we get home .,neutral
can I get you something to drink ?,neutral
"sure , but I don't drink much . So I don't know what to order .",neutral
so how about an aperitif ?,neutral
it sounds good . I'd like to start with a Compare .,positive
stirred or shaken ?,neutral
stirred will be fine .,neutral
here you are .,neutral
thanks . Does the bar have a signature drink ?,neutral
sure . All of our mixed drinks are excellent . You can also try a delicious non-alcoholic cocktail .,neutral
can you recommend one ?,neutral
try a Singer . It has lime juice and grenadine over ice .,neutral
it sounds interesting . I'll take one .,positive
here we go .,neutral
it tastes great .,positive
enjoy yourself .,positive
yeah .,neutral
I'm going to the hospital to see Susan Green .,neutral
I saw her yesterday . She was a little better .,neutral
Must I catch a number 7 bus to get there ?,neutral
"No , you needn't . A number 13 bus will also take you to the hospital .",neutral
"Number 13 buses run much more frequently , don't they ?",neutral
"Yes . I caught a number 7 bus yesterday , and I had to wait for half an hour at the bus stop",neutral
"Thank you , Henry . I'll get a number 13 .",positive
But number 13 buses leave from the centre of town . You'll have to walk two miles to catch one .,neutral
"my mp3 player is broken , so I want to change it for an mp4 player . Can you offer any advice about which brand and model to buy ?",neutral
an mp4 player ? why don't you buy a new cell phone ? You can find an mp4 player inside any of the latest cell phones .,positive
"Oh , that's a good idea . Perhaps I should have a try .",positive
"look at my cell phone . I can listen to music , watch movies , take pictures , play games , surf the web and download documents . It's just like a PAD .",neutral
"that's cool . I can use the computer and the internet pretty well , but I'm a little bit slow in the latest trends of digital products .",positive
"that's Ok . you know , digital devices are becoming smaller and easier to carry , and they won't cost you too much .",neutral
"yeah , if I buy a cell phone like this , I don't have to take a music player everywhere I go , and I can save the cost of buying an extra mp4 .",neutral
that's right . what's the flash memory of your old mp3 ?,neutral
